Protein Group Name	Representative Protein Description	Total Amino Acids	Sequence Coverage (%)	Sequence Coverage Unshared only (%)	Sequence Redundancy (%)	Numbers of Proteins	# of PSMs	# of Unique Peptides	# Shared Peptides	# PSMs in Experiment	# Unique Seq in Experiment	# Shared Peptides in Experiment	P-Score	# Quantified PSMs	# Quantified Peptides	_Genome_0Min_(TMT 127C PCN)	_Genome_0Min_(TMT 128N PCN)	_Env_60Min_(TMT 129C PCN)	_Env_60Min_(TMT 130N PCN)	_Genome_60Min_(TMT 130C PCN)	_Genome_60Min_(TMT 131N PCN)	Uniprot IDs	Gene Names	Uniprot	tmpSum	0min_1	0min_2	60min_1	60min_2	mean0min	mean60min	log060	pVal060	qVal060
PG251676	sp|Q9NRF9|DPOE3_HUMAN DNA polymerase epsilon subunit 3 OS=Homo sapiens GN=POLE3 PE=1 SV=1	147	40.14	40.14	12.24	1	18	6	0	3	3	0	7.769999999999999e-90	3	3	56250.92979	62872.52199	58633.83394	59802.60494	61057.0919	56684.62643	Q9NRF9	POLE3	Q9NRF9	257519.45764	61726.36748	69591.7262425	67270.224	59002.87705	65659.04686125	63136.550525	-0.056518366256014314	0.611711654166307	0.565694134689681
PG248066	sp|P17174|AATC_HUMAN Aspartate aminotransferase; cytoplasmic OS=Homo sapiens GN=GOT1 PE=1 SV=3	413	37.77	37.77	0.0	1	42	12	0	7	6	0	4.9e-178	7	6	57360.68778	61898.69521	63332.52728	58741.50465	67024.41065	64488.82594	P17174	GOT1	P17174	257316.02531000003	68085.2504225	62018.454895	64176.155795	63642.2421225	65051.85265875	63909.19895875	-0.02556654040563399	0.76866547689251	0.619823163935783
PG256568	sp|P25490|TYY1_HUMAN Transcriptional repressor protein YY1 OS=Homo sapiens GN=YY1 PE=1 SV=2	414	32.13	32.13	17.39	1	51	14	0	6	4	0	5.91e-201	6	4	66886.79462	72735.73078	66140.76832	68398.20547	67127.58678	65384.93974	P25490	YY1	P25490	257243.62136	63895.375285	64871.21504	62250.2743125	66017.64039	64383.2951625	64133.95735125	-0.005597985765991807	0.932601141893026	0.66555708938261
PG246721	sp|Q99805|TM9S2_HUMAN Transmembrane 9 superfamily member 2 OS=Homo sapiens GN=TM9SF2 PE=1 SV=1	663	10.86	10.86	1.659	1	21	7	0	6	6	0	9.22e-104	6	6	53483.2382	58535.37736	58211.99112	61870.38918	57212.04908	57066.87712	Q99805	TM9SF2	Q99805	257114.73883000002	68040.06049	66313.2448975	63619.951864999995	59346.3078225	67176.65269375	61483.12984374999	-0.12776930180793158	0.138895253118536	0.297816390408154
PG248083	sp|Q6PD74|AAGAB_HUMAN Alpha- and gamma-adaptin-binding protein p34 OS=Homo sapiens GN=AAGAB PE=1 SV=1	315	26.03	26.03	8.571	1	16	7	0	5	5	0	1.46e-104	5	5	63408.4809	64683.56362	57453.3179	55804.76468	66929.42064	61928.25064	Q6PD74	AAGAB	Q6PD74	256930.84163	66642.40778750001	69861.0766825	59911.265054999996	60450.675705	68251.74223500001	60180.97038	-0.18155850420154424	0.0456955074547609	0.197937038921928
PG249403	sp|Q9NXV6|CARF_HUMAN CDKN2A-interacting protein OS=Homo sapiens GN=CDKN2AIP PE=1 SV=3	580	35.86	35.86	4.138	1	30	16	0	5	5	0	6.24e-214	4	4	62844.43923	61267.71019	65741.47047	67786.94851	64583.73401	67088.14121	Q9NXV6	CDKN2AIP	Q9NXV6	256837.85367	62250.2743125	65525.552085	65206.0787275	63826.3370525	63887.91319875	64516.20789	0.01411862581696523	0.840687337589318	0.644851714203712
PG245615	sp|Q9BZE1|RM37_HUMAN 39S ribosomal protein L37; mitochondrial OS=Homo sapiens GN=MRPL37 PE=1 SV=2	423	48.46	48.46	6.619	1	28	17	0	6	6	0	5.48e-232	6	6	60415.44952	57459.01728	63536.89924	61124.51802	67865.02841	64656.34127	Q9BZE1	MRPL37	Q9BZE1	256771.9628	69073.953475	61726.36748	65410.63147	61465.0199725	65400.1604775	63437.82572125	-0.04395085106577758	0.65004930555467	0.581558629190498
PG255208	sp|Q99633|PRP18_HUMAN Pre-mRNA-splicing factor 18 OS=Homo sapiens GN=PRPF18 PE=1 SV=1	342	30.7	30.7	0.0	2	13	8	0	5	5	0	6.03e-120	5	5	62748.99968	64824.17301	63407.43502	66941.47246	67315.01306	64723.06466	Q99633|Q5T9P7	PRPF18	Q99633	256690.43789	65410.63147	64915.45575	61357.6032225	64627.86733	65163.04361	62992.73527625	-0.048868532855927245	0.50122288743947	0.520356907126673
PG244990	sp|Q6ZRP7|QSOX2_HUMAN Sulfhydryl oxidase 2 OS=Homo sapiens GN=QSOX2 PE=1 SV=3	698	14.61	14.61	0.0	1	18	8	0	6	6	0	3.78e-113	6	6	63891.78379	64958.94079	56443.59264	58467.36934	60426.71	60252.6566	Q6ZRP7	QSOX2	Q6ZRP7	256449.37013999998	66470.71358	68803.6060925	63221.094339999996	58479.7837775	67637.15983625001	60850.439058749995	-0.1525484079986362	0.099433637557677	0.261378466821715
PG243232	sp|Q14558-2|KPRA_HUMAN Isoform 2 of Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Homo sapiens GN=PRPSAP1	385	63.12	54.03	0.0	1	75	16	3	10	9	3	8.49e-238	6	6	56951.44164	55727.37024	59836.84187	59352.63186	61557.71148	63364.83058	Q14558-2	PRPSAP1	Q14558-2	256363.28721999997	66388.5016975	65800.93088	62218.6914875	62218.6914875	66094.71628875	62218.6914875	-0.08718689105033746	0.230121419725886	0.368742154190585
PG250369	sp|P61024|CKS1_HUMAN Cyclin-dependent kinases regulatory subunit 1 OS=Homo sapiens GN=CKS1B PE=1 SV=1	79	73.42	73.42	0.0	1	19	4	0	3	1	0	3.59e-61	3	1	63580.91138	59981.8258	61250.13898	52055.83354	62132.25189	62177.76913	P61024	CKS1B	P61024	255878.72389	66822.88262250001	65238.47512	63581.4832475	60410.722760000004	66030.67887125001	61996.10300375	-0.09095894621688819	0.24352914347425	0.376743798165565
PG254883	sp|Q9Y3C6|PPIL1_HUMAN Peptidyl-prolyl cis-trans isomerase-like 1 OS=Homo sapiens GN=PPIL1 PE=1 SV=1	166	40.96	40.96	8.434	1	28	7	0	5	4	0	6.25e-93	5	4	61781.6397	59740.01847	63023.08187	56328.72406	65190.4283	62817.87022	Q9Y3C6	PPIL1	Q9Y3C6	255741.88437999997	67471.2294025	64214.00611	63142.781220000004	61387.952027499996	65842.61775625	62265.36662375	-0.08059176785226341	0.297676950741523	0.406784640206431
PG250721	sp|Q9BRF8|CPPED_HUMAN Serine/threonine-protein phosphatase CPPED1 OS=Homo sapiens GN=CPPED1 PE=1 SV=3	314	22.93	22.93	3.503	1	16	6	0	3	3	0	6.44e-83	3	3	59578.64004	64236.88288	63747.11915	56845.84173	59419.69061	60223.20767	Q9BRF8	CPPED1	Q9BRF8	255684.35541	64764.9356325	67471.2294025	63432.5528525	60023.5744825	66118.0825175	61728.0636675	-0.0991183492892745	0.22394645347029	0.364076181274555
PG255624	sp|P82673|RT35_HUMAN 28S ribosomal protein S35; mitochondrial OS=Homo sapiens GN=MRPS35 PE=1 SV=1	323	35.29	35.29	0.0	1	17	8	0	6	6	0	2.07e-120	6	6	58643.72795	59584.01868	53191.56	54305.122	57130.80258	63426.42646	P82673	MRPS35	P82673	255350.33867	66546.0594925	65900.51231250001	60711.8346575	61885.830425	66223.2859025	61298.83254125	-0.11147899940537302	0.145292525877097	0.304430445257013
PG255743	sp|Q9UQR0|SCML2_HUMAN Sex comb on midleg-like protein 2 OS=Homo sapiens GN=SCML2 PE=1 SV=1	700	30.71	30.71	5.714	1	107	21	0	6	6	0	5.4799999999999994e-300	6	6	63363.8717	61855.1173	61385.0164	61310.50489	63770.33645	66628.6017	Q9UQR0	SCML2	Q9UQR0	255219.67194	62521.9993225	65206.0787275	61707.1173	65253.462687499996	63864.039025	63480.28999375	-0.008695078995013839	0.905264431429515	0.659559223269731
PG254190	sp|P61970|NTF2_HUMAN Nuclear transport factor 2 OS=Homo sapiens GN=NUTF2 PE=1 SV=1	127	52.76	48.03	0.0	1	39	5	1	6	3	0	1.5e-72	6	3	61049.30111	63931.65438	58219.60358	52826.22301	56169.30569	53610.09146	P61970	NUTF2	P61970	255161.99542000002	68272.1741575	69194.2839175	63484.243780000004	54898.5410725	68733.2290375	59191.39242625	-0.2156203423944193	0.0692044769465531	0.2281962918147
PG249527	sp|Q12830|BPTF_HUMAN Nucleosome-remodeling factor subunit BPTF OS=Homo sapiens GN=BPTF PE=1 SV=3	3046	11.46	11.46	1.313	2	112	37	0	7	7	0	0.0	7	7	83426.20727	80117.8029	67404.0846	80211.29368	85117.12329	84161.16015	Q12830|Q12830-4	BPTF	Q12830	254937.77628	58084.5547475	65096.2887475	58730.506167499996	72921.776	61590.421747500004	65826.14108375	0.0959546181129482	0.526870874068442	0.530618019842273
PG256405	sp|Q9UNK0|STX8_HUMAN Syntaxin-8 OS=Homo sapiens GN=STX8 PE=1 SV=2	236	25.85	25.85	0.0	1	15	5	0	3	3	0	1.96e-72	3	3	63316.41407	64302.12536	59871.53187	62583.49029	60838.65161	60011.30253	Q9UNK0	STX8	Q9UNK0	254900.89138	62218.6914875	66703.18539	62726.3194375	63236.389705	64460.93843875	62981.354571250005	-0.03350040510673243	0.667182632408998	0.586659356296586
PG253090	sp|Q9NZM5|GSCR2_HUMAN Glioma tumor suppressor candidate region gene 2 protein OS=Homo sapiens GN=GLTSCR2 PE=1 SV=2	478	25.52	25.52	10.04	1	33	12	0	10	9	0	1.6400000000000001e-167	10	9	65052.29943	60181.66148	59707.82129	67606.43114	69994.61245	64561.93021	Q9NZM5	GLTSCR2	Q9NZM5	254876.28014	59455.119425	58337.0909075	65284.1168	72664.0718725	58896.105166249996	68974.09433625001	0.22788237746153625	0.0419934258734993	0.190445080900495
PG256424	sp|O95793|STAU1_HUMAN Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens GN=STAU1 PE=1 SV=2	577	40.55	37.78	9.879	2	53	20	2	8	8	2	2.48e-283	6	6	64962.98583	65235.79579	63994.39338	63656.30869	71919.93487	72484.66998	O95793|O95793-2	STAU1	O95793	254874.38550000003	66901.31678	63498.0613025	58275.5040375	66048.486645	65199.68904124999	62161.99534125	-0.06883227015084341	0.46666026290789	0.506996959113551
PG249408	sp|P07858|CATB_HUMAN Cathepsin B OS=Homo sapiens GN=CTSB PE=1 SV=3	339	13.57	13.57	0.0	1	8	4	0	3	3	0	5.7799999999999995e-55	3	3	62479.87653	66396.03694	59746.10744	62389.82885	55200.02802	58043.45657	P07858	CTSB	P07858	254792.52692	66017.64039	67790.53219	64915.45575	56484.43076	66904.08629	60699.943255000006	-0.14039916102192598	0.18250484149329	0.334550789821662
PG252782	sp|Q92947|GCDH_HUMAN Glutaryl-CoA dehydrogenase; mitochondrial OS=Homo sapiens GN=GCDH PE=1 SV=1	438	18.72	18.72	0.0	1	14	6	0	3	3	0	8.060000000000001e-85	3	3	54005.41639	56320.24327	59061.84754	57795.37745	55777.04281	55251.48332	Q92947	GCDH	Q92947	254428.34489	65900.51231250001	64045.661485	63529.75654	61049.483395	64973.08689875	62289.6199675	-0.060850479375226196	0.408224066081019	0.474801125908565
PG244916	sp|Q9NPQ8|RIC8A_HUMAN Synembryn-A OS=Homo sapiens GN=RIC8A PE=1 SV=3	531	43.31	42.18	1.695	2	47	18	1	5	5	0	4.879999999999999e-246	5	5	61747.99118	66293.54557	66503.07351	63432.48099	61246.67001	55965.03903	Q9NPQ8|Q9NPQ8-4	RIC8A	Q9NPQ8	254418.97677000004	64140.76589	70698.694935	61237.2017875	58193.301517500004	67419.73041250001	59715.2516525	-0.1750714065293745	0.0903683281017747	0.253481038838362
PG256357	sp|Q9UH65|SWP70_HUMAN Switch-associated protein 70 OS=Homo sapiens GN=SWAP70 PE=1 SV=1	585	24.27	24.27	0.0	2	22	11	0	6	6	0	1.01e-146	5	5	88734.31746	79439.45775	72736.7289	68994.35225	74752.33934	77606.46034	Q9UH65|E7EMB1	SWAP70	Q9UH65	254180.76235	57700.1668925	59504.2336975	69591.7262425	66996.3493875	58602.200295	68294.03781499999	0.22080480079016215	0.0240781348256939	0.15527714549294
PG247717	sp|Q96JH7|VCIP1_HUMAN Deubiquitinating protein VCIP135 OS=Homo sapiens GN=VCPIP1 PE=1 SV=2	1222	22.83	22.83	2.946	1	60	25	0	6	6	0	2.11e-295	6	6	77693.05597	72515.5603	82089.9992	68903.44772	69590.79835	69879.12152	Q96JH7	VCPIP1	Q96JH7	254132.40386	53317.4288	57028.6772775	74714.33004500001	69262.03836	55173.053038750004	71988.18420250001	0.3837963136972982	0.0056052730754572	0.084250580489987
PG244991	sp|Q9H974-4|QTRT2_HUMAN Isoform 4 of Queuine tRNA-ribosyltransferase accessory subunit 2 OS=Homo sapiens GN=QTRT2	427	23.42	23.42	2.342	4	18	8	0	6	6	0	2.79e-121	6	6	60018.36802	62047.01131	56529.18791	61927.55092	63737.4121	63254.682	Q9H974|Q9H974-2|Q9H974-3|Q9H974-4	QTRT2	Q9H974-4	254119.46662000002	67976.49371	65386.169705	59455.119425	60974.771585	66681.3317075	60214.945504999996	-0.1471613049251121	0.0826211515262095	0.242309760723393
PG252215	sp|O43402|EMC8_HUMAN ER membrane protein complex subunit 8 OS=Homo sapiens GN=EMC8 PE=1 SV=1	210	53.33	53.33	12.38	1	25	9	0	6	5	0	4.08e-143	6	5	56103.3137	56885.72728	60366.22523	52477.16204	56313.48447	58416.75183	O43402	EMC8	O43402	253872.24044	68518.39777000001	65757.350685	62400.6852725	57669.356895000004	67137.8742275	60035.021083750005	-0.16132252388002338	0.0891209396437753	0.250941399612093
PG252097	sp|Q9UKR5|ERG28_HUMAN Probable ergosterol biosynthetic protein 28 OS=Homo sapiens GN=C14orf1 PE=1 SV=1	140	12.14	12.14	0.0	1	9	2	0	2	2	0	1.64e-29	2	2	61219.88356	59072.81503	57262.30152	59781.84212	59504.29574	51557.38564	Q9UKR5	C14orf1	Q9UKR5	253843.34784000003	70553.68398999999	66517.4799375	58050.572055	58457.724572499996	68535.58196375	58254.148313749996	-0.23449240520845044	0.0216254030353257	0.149097577847322
PG253719	sp|Q6P1Q9|MET2B_HUMAN Methyltransferase-like protein 2B OS=Homo sapiens GN=METTL2B PE=1 SV=3	378	23.28	23.28	0.0	1	18	9	0	5	5	0	5.92e-108	5	5	65639.77695	63825.29924	62240.09758	58672.89688	64166.77931	63975.5757	Q6P1Q9	METTL2B	Q6P1Q9	253460.01035	63262.9145425	65934.5544525	63339.19724	60508.4900925	64598.7344975	61923.84366625	-0.06101087891935546	0.422034749697997	0.481619662612705
PG250639	sp|Q6IBW4-4|CNDH2_HUMAN Isoform 4 of Condensin-2 complex subunit H2 OS=Homo sapiens GN=NCAPH2	606	28.88	28.88	6.601	2	48	15	0	9	8	0	4.02e-203	7	7	59194.51638	61531.73278	60602.50861	57321.70492	56487.99329	58569.49013	Q6IBW4|Q6IBW4-4	NCAPH2	Q6IBW4-4	253389.04632	63871.446677500004	62435.399695	63262.9145425	64015.8785	63153.42318625	63639.396521250004	0.011059218578365906	0.869665626492075	0.65102500647791
PG253837	sp|Q96RN5|MED15_HUMAN Mediator of RNA polymerase II transcription subunit 15 OS=Homo sapiens GN=MED15 PE=1 SV=2	788	17.64	17.64	1.396	3	46	11	0	6	6	0	5.04e-156	5	5	62331.56513	62654.66857	62552.99274	59454.32681	61147.08516	62573.49233	Q96RN5|Q96RN5-2|Q96RN5-3	MED15	Q96RN5	253162.92817	60094.338305	64823.526595	65096.2887475	63581.4832475	62458.93245	64338.8859975	0.04278304552875464	0.578764489849482	0.550387255597869
PG248780	sp|Q9UJX3|APC7_HUMAN Anaphase-promoting complex subunit 7 OS=Homo sapiens GN=ANAPC7 PE=1 SV=4	599	19.37	19.37	1.669	2	25	10	0	7	7	0	5.19e-156	7	7	57177.09037	59655.18491	56257.23335	57495.06608	60951.38609	63721.30342	Q9UJX3|Q9UJX3-2	ANAPC7	Q9UJX3	253025.73514999996	67790.53219	67029.11571499999	55076.376495000004	63383.9892575	67409.8239525	59230.18287625	-0.18662631696617712	0.0966033553960227	0.259845270076961
PG256675	sp|P40818|UBP8_HUMAN Ubiquitin carboxyl-terminal hydrolase 8 OS=Homo sapiens GN=USP8 PE=1 SV=1	1118	15.3	15.3	2.415	1	51	19	0	6	5	0	2.08e-242	6	5	60816.54427	65575.11353	64843.91104	59713.72197	57400.99568	58075.33008	P40818	USP8	P40818	252486.68618000002	64116.9747575	60486.4952175	65141.886815	63221.094339999996	62301.7349875	64181.49057749999	0.04288495557190672	0.566011780239704	0.546917535077374
PG256609	sp|Q70CQ2|UBP34_HUMAN Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens GN=USP34 PE=1 SV=2	3546	4.681	4.681	0.8178	3	32	16	0	5	5	0	2.7200000000000002e-222	5	5	64776.15355	65386.34276	64378.07854	60524.78265	64506.89438	66154.18092	Q70CQ2|Q70CQ2-2|Q70CQ2-3	USP34	Q70CQ2	252444.87886000003	62961.4650225	63066.291825	61049.483395	64659.9745125	63013.87842375	62854.728953750004	-0.003648316737136346	0.953267288727302	0.672069795291085
PG245696	sp|P60866|RS20_HUMAN 40S ribosomal protein S20 OS=Homo sapiens GN=RPS20 PE=1 SV=1	119	53.78	53.78	19.33	1	54	7	0	6	4	0	2.19e-101	5	3	65949.12474	64546.60359	64185.90954	66388.20574	69416.00652	65880.62809	P60866	RPS20	P60866	252357.87475999998	64726.6009475	58275.5040375	59233.157495	69837.19923500001	61501.052492500006	64535.178365	0.06947469327983437	0.578770828527912	0.550387255597869
PG256032	tr|A0A0B4J1S4|A0A0B4J1S4_HUMAN Selenoprotein F OS=Homo sapiens GN=SELENOF PE=1 SV=1	165	34.55	34.55	0.0	3	11	5	0	2	2	0	2.37e-74	2	2	55511.1906	55468.80483	54451.4292	57177.31008	53901.87813	52737.80672	O60613|A0A087X1G7|A0A0B4J1S4	SELENOF	A0A0B4J1S4	252338.25701	69648.258765	70113.2000275	56882.940095	56136.8171975	69880.72939625001	56509.87864625	-0.30639157576049036	0.0056836533145988	0.084250580489987
PG251346	sp|Q15910-2|EZH2_HUMAN Isoform 2 of Histone-lysine N-methyltransferase EZH2 OS=Homo sapiens GN=EZH2	751	30.36	23.97	7.989	2	128	23	4	9	9	1	0.0	7	7	61574.65229	63224.06063	61105.60819	60449.35174	64861.73217	64628.44053	Q15910|Q15910-2	EZH2	Q15910-2	252312.77399999998	59641.220105	64176.155795	62136.8414975	66517.4799375	61908.68795	64327.160717499995	0.05528612806335694	0.515252014540875	0.527017815608066
PG254169	sp|Q9BSC4|NOL10_HUMAN Nucleolar protein 10 OS=Homo sapiens GN=NOL10 PE=1 SV=1	688	18.31	18.31	2.471	1	18	12	0	7	7	0	3.67e-165	7	7	68432.76738	65211.68064	63523.16318	62839.81916	63052.94014	64227.49976	Q9BSC4	NOL10	Q9BSC4	252075.37022	60380.9550725	67072.8392475	56239.0233475	68323.7017	63726.89716	62281.36252375	-0.03310191167922858	0.769180876312505	0.619823163935783
PG244080	sp|O14777|NDC80_HUMAN Kinetochore protein NDC80 homolog OS=Homo sapiens GN=NDC80 PE=1 SV=1	642	18.54	18.54	3.583	1	24	13	0	4	4	0	5.21e-159	4	4	55935.97913	57610.65664	63201.39305	61286.44388	61529.56641	61178.77861	O14777	NDC80	O14777	252053.96235	61213.1263075	62726.3194375	64627.86733	63529.75654	61969.7228725	64078.811935000005	0.04828388282444796	0.490269216009843	0.517477929482387
PG253861	sp|Q02252|MMSA_HUMAN Methylmalonate-semialdehyde dehydrogenase [acylating]; mitochondrial OS=Homo sapiens GN=ALDH6A1 PE=1 SV=2	535	22.43	22.43	1.869	2	25	11	0	5	5	0	2.66e-150	5	5	55511.61036	58293.94506	58906.37928	60370.36489	57931.00753	57112.96427	Q02252|Q02252-2	ALDH6A1	Q02252	251729.0622	61759.8066625	64971.125355	66048.486645	58942.356635000004	63365.466008749994	62495.42164	-0.0199462869521654	0.810982127861038	0.635400599498084
PG244893	sp|O75832|PSD10_HUMAN 26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens GN=PSMD10 PE=1 SV=1	226	57.96	57.96	23.45	2	27	12	0	7	6	0	2.9100000000000002e-179	7	6	56364.16755	58763.11489	57800.1469	57436.10889	57549.97701	57135.66158	O75832|B1AJY7	PSMD10	O75832	251707.53577000002	63339.19724	67492.76238249999	62172.9549175	58670.84897	65415.97981125	60421.901943749996	-0.11457150269282512	0.191487878512828	0.343378131498998
PG243033	sp|O00505|IMA4_HUMAN Importin subunit alpha-4 OS=Homo sapiens GN=KPNA3 PE=1 SV=2	521	26.68	18.23	2.879	1	48	13	6	10	9	4	1.9499999999999997e-180	5	5	53584.88833	65310.12261	59686.42694	56285.7329	58778.35487	63427.15055	O00505	KPNA3	O00505	251082.24602000002	69744.1329325	62136.8414975	62467.7961125	57615.35824	65940.487215	60041.57717625	-0.1352026724317371	0.20767078830945	0.354421033017959
PG244228	sp|Q76FK4-2|NOL8_HUMAN Isoform 2 of Nucleolar protein 8 OS=Homo sapiens GN=NOL8	1099	26.3	25.39	5.914	1	74	26	1	10	10	1	0.0	9	9	76008.09134	67635.05273	63002.73429	70741.06206	81085.82118	78830.34776	Q76FK4-2	NOL8	Q76FK4-2	250535.59936	65589.67005	62800.366095	50226.088592500004	72005.81344	64195.018072499995	61115.95101625	-0.07091237293405436	0.630425557711018	0.57519378159807
PG253006	sp|P04899|GNAI2_HUMAN Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens GN=GNAI2 PE=1 SV=3	355	54.93	36.9	13.8	1	71	18	7	11	9	4	4.920000000000001e-252	6	5	57474.5023	60265.75946	56478.87721	63348.76175	53587.12844	56301.51736	P04899	GNAI2	P04899	250477.40582	64330.3810475	71367.1791775	59849.4161025	54568.17715	67848.7801125	57208.79662625	-0.24608587899833465	0.0458764385621835	0.198140129479035
PG249233	sp|Q9H8M2|BRD9_HUMAN Bromodomain-containing protein 9 OS=Homo sapiens GN=BRD9 PE=1 SV=2	597	21.78	21.78	7.705	1	58	14	0	5	4	0	4.73e-222	5	4	44152.30569	39671.77601	67971.35257	76940.72866	62824.99662	60283.41966	Q9H8M2	BRD9	Q9H8M2	250245.43685	53462.52385	56369.7144125	67904.3145025	72884.76760749999	54916.11913125	70394.541055	0.3582338800766602	0.0061637222690759	0.0879927545325995
PG256086	sp|P55735-3|SEC13_HUMAN Isoform 3 of Protein SEC13 homolog OS=Homo sapiens GN=SEC13	368	35.05	35.05	0.0	4	24	9	0	4	4	0	1.95e-127	4	4	61696.30213	61550.93616	68528.429	64283.22634	69544.99803	68291.22293	P55735|P55735-2|P55735-3|A0A0C4DFR6	SEC13	P55735-3	250134.1052	66108.3665275	63968.4215725	60850.37034	59233.157495	65038.39405	60041.7639175	-0.11532527300953112	0.146104950774367	0.304787688907765
PG253352	sp|Q9NU23|LYRM2_HUMAN LYR motif-containing protein 2 OS=Homo sapiens GN=LYRM2 PE=1 SV=1	88	40.91	40.91	0.0	1	9	4	0	3	3	0	6.69e-48	3	3	52848.48189	71281.57138	53534.73713	58628.41898	53075.45189	58100.27075	Q9NU23	LYRM2	Q9NU23	249893.37304	61940.40027	61643.840945	62302.81978	64068.85978	61792.1206075	63185.839779999995	0.03217839513170003	0.64163157211102	0.579083077584844
PG242674	sp|Q96P70|IPO9_HUMAN Importin-9 OS=Homo sapiens GN=IPO9 PE=1 SV=3	1041	17.0	17.0	0.0	1	42	14	0	8	8	0	8.55e-210	7	7	57453.58323	61369.9375	59403.00834	58445.25326	61323.28049	63528.08055	Q96P70	IPO9	Q96P70	249683.56182	61885.830425	67998.911555	61276.455425	58238.101575	64942.370989999996	59757.2785	-0.12004561155387897	0.205039784579118	0.352312592130353
PG246422	sp|Q9H2K8|TAOK3_HUMAN Serine/threonine-protein kinase TAO3 OS=Homo sapiens GN=TAOK3 PE=1 SV=2	898	17.04	13.92	1.336	1	33	15	3	8	7	1	2.59e-190	7	6	69687.00158	70285.66428	63410.40686	64263.50885	70311.33969	67550.29349	Q9H2K8	TAOK3	Q9H2K8	249528.24615	65614.892885	58817.4992725	60542.905305	64451.840875	62216.19607875	62497.37309	0.006505360559853172	0.930669745492829	0.66555708938261
PG254099	sp|P17568|NDUB7_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7 OS=Homo sapiens GN=NDUFB7 PE=1 SV=4	137	21.17	21.17	0.0	1	8	3	0	1	1	0	5.1099999999999996e-42	1	1	63731.14324	65381.3814	59498.7812	65909.22187	60971.96789	59137.42809	P17568	NDUFB7	P17568	249156.55768	61296.2151225	59002.87705	66017.64039	63262.9145425	60149.546086250004	64640.27746625	0.10387954056425397	0.194558680543849	0.344499544059096
PG255502	sp|P53803|RPAB4_HUMAN DNA-directed RNA polymerases I; II; and III subunit RPABC4 OS=Homo sapiens GN=POLR2K PE=1 SV=1	58	55.17	55.17	12.07	1	14	4	0	4	4	0	7.129999999999999e-48	4	4	58422.77411	62830.36857	58670.82	62689.7031	59897.85901	62375.07863	P53803	POLR2K	P53803	249077.23205	59973.526735	65284.1168	63826.3370525	59995.59055	62628.821767500005	61910.96380125	-0.016631819192325998	0.85003745178053	0.646796674925772
PG253174	sp|Q4V328|GRAP1_HUMAN GRIP1-associated protein 1 OS=Homo sapiens GN=GRIPAP1 PE=1 SV=1	841	28.78	28.78	5.589	4	54	20	0	7	7	0	1.09e-254	7	7	58792.46185	54609.63555	61251.54328	60515.05253	63807.47597	63496.32766	Q4V328|Q4V328-4|A0A087WT45|A0A075B793	GRIPAP1	Q4V328	248867.36481	60711.8346575	59921.33986	59995.59055	68482.381935	60316.587258750005	64238.9862425	0.09089432327533915	0.372094426866235	0.454602175243144
PG245657	sp|Q9Y3A4|RRP7A_HUMAN Ribosomal RNA-processing protein 7 homolog A OS=Homo sapiens GN=RRP7A PE=1 SV=2	280	47.14	47.14	4.643	1	24	11	0	6	6	0	7.98e-141	6	6	73447.0342	71444.12327	58830.44737	67072.94555	70817.99784	75989.3529	Q9Y3A4	RRP7A	Q9Y3A4	248828.66999999998	59411.344345	63529.75654	54975.0687775	71291.96072	61470.550442499996	63133.51474875	0.03851066674601675	0.855776268864089	0.648980054960054
PG252700	sp|Q8TEQ6|GEMI5_HUMAN Gem-associated protein 5 OS=Homo sapiens GN=GEMIN5 PE=1 SV=3	1508	22.61	22.61	0.9947	1	49	29	0	7	7	0	0.0	7	7	62382.10127	67487.38952	56161.7047	61005.22372	62360.53878	61770.463	Q8TEQ6	GEMIN5	Q8TEQ6	248650.33136	65525.552085	63724.120775	59346.3078225	59556.0567375	64624.83643	59451.18228	-0.12038322335996429	0.125077982652898	0.287691200904799
PG247813	sp|Q69YN4|VIR_HUMAN Protein virilizer homolog OS=Homo sapiens GN=KIAA1429 PE=1 SV=2	1812	16.34	16.34	3.035	1	103	25	0	6	5	0	0.0	6	5	64524.88611	61842.90636	56703.92022	59653.33367	62150.82204	62275.27281	Q69YN4	KIAA1429	Q69YN4	248627.64240999997	63432.5528525	71318.424755	55282.3507225	58522.951685	67375.48880374999	56902.65120375	-0.2437279625103809	0.0435586673844655	0.192851334716816
