Protein Group Name	Representative Protein Description	Total Amino Acids	Sequence Coverage (%)	Sequence Coverage Unshared only (%)	Sequence Redundancy (%)	Numbers of Proteins	# of PSMs	# of Unique Peptides	# Shared Peptides	# PSMs in Experiment	# Unique Seq in Experiment	# Shared Peptides in Experiment	P-Score	# Quantified PSMs	# Quantified Peptides	Uniprot IDs	Gene Names	Uniprot	tmpSum	0min_1	0min_2	0min_3	0min_4	5min_1	5min_2	5min_3	60min_1	60min_2	60min_3	mean0min	mean5min	log05	mean60min	log060	pVal05	qVal05	pVal060	qVal060
PG246524	sp|Q5QJE6|TDIF2_HUMAN Deoxynucleotidyltransferase terminal-interacting protein 2 OS=Homo sapiens GN=DNTTIP2 PE=1 SV=2	756	27.38	27.38	9.127	1	81	18	0	5	4	0	3.18e-263	5	4	Q5QJE6	DNTTIP2	Q5QJE6	1047185.2041699999	96502.142995	100184.521969	101424.992275	93159.225817	100049.870555	100635.216531	99144.745688	118162.751646	115581.78569700001	114341.011485	97817.720764	99943.27759133333	0.03101368228685312	116028.516276	0.24631166527959747	0.517236155472026	0.54528820569646	0.0012768598588604	0.0085909577232578
PG254235	sp|O95989|NUDT3_HUMAN Diphosphoinositol polyphosphate phosphohydrolase 1 OS=Homo sapiens GN=NUDT3 PE=1 SV=1	172	23.26	23.26	0.0	1	7	3	0	2	2	0	9.18e-43	2	2	O95989	NUDT3	O95989	1045301.0804000001	92352.658367	94169.95254	97703.478347	113710.5712	105929.289818	117164.92667799999	88548.61923899999	105817.806752	104294.677794	119738.07498299998	99484.1651135	103880.945245	0.06239223132954168	109950.18650966667	0.14431123606423277	0.620697922841861	0.584172275151135	0.139803418266854	0.163252758111073
PG250411	tr|B0QZ18|B0QZ18_HUMAN Copine-1 OS=Homo sapiens GN=CPNE1 PE=1 SV=1	542	21.59	21.59	4.428	2	25	12	0	2	2	0	9.01e-151	2	2	Q99829|B0QZ18	CPNE1	B0QZ18	1044683.1484300001	105357.93416599999	103461.16312499999	95837.435904	110474.181007	98725.792677	95837.435904	101667.58275500001	106074.912805	108456.224905	115095.49418000001	103782.67855049999	98743.60377866666	-0.07180647209095177	109875.54396333332	0.08230463145853253	0.268507586316405	0.42303582217376	0.221203851491607	0.22121637534909
PG249360	sp|P54132|BLM_HUMAN Bloom syndrome protein OS=Homo sapiens GN=BLM PE=1 SV=1	1417	18.56	18.0	2.047	1	66	22	1	3	3	0	1.89e-301	3	3	P54132	BLM	P54132	1043809.94708	103879.84228299999	99264.896416	103553.17754199999	93029.002049	101424.992275	119738.07498299998	105432.65013299999	102555.14307800001	103553.17754199999	108360.51605199999	99931.72957249999	108865.23913033331	0.12352864285633107	104822.94555733334	0.06893982527128077	0.135898100554593	0.324269148191057	0.252395131617811	0.241269030821031
PG252603	tr|A0A1B0GVH5|A0A1B0GVH5_HUMAN Alpha-ketoglutarate-dependent dioxygenase FTO OS=Homo sapiens GN=FTO PE=1 SV=1	559	43.29	43.29	5.903	3	45	19	0	1	1	0	3.3499999999999997e-268	1	1	Q9C0B1|A0A1B0GTC3|A0A1B0GVH5	FTO	A0A1B0GVH5	1040746.9371499999	112370.63501200001	105817.806752	106074.912805	118713.83738800001	107150.01963800001	98563.645386	106074.912805	91903.330197	95288.402585	105929.289818	110744.29798925002	103929.525943	-0.09162684301003704	97707.00753333334	-0.18069847819205376	0.171376060000516	0.349977760010665	0.0331333378421716	0.0617618656220572
PG248598	sp|P36404|ARL2_HUMAN ADP-ribosylation factor-like protein 2 OS=Homo sapiens GN=ARL2 PE=1 SV=4	184	44.02	44.02	0.0	1	14	6	0	1	1	0	3.53e-86	1	1	P36404	ARL2	P36404	1039388.6453	97926.311856	92925.71090600001	95634.191192	106243.077514	103461.16312499999	104210.732466	96894.777711	121797.75162200001	105357.93416599999	105657.75188	98182.32286700001	101522.22443399999	0.04826038073004288	110937.812556	0.17621597963447153	0.437652320156858	0.51140355018338	0.0482275271922153	0.0784517925372123
PG244916	sp|Q9NPQ8|RIC8A_HUMAN Synembryn-A OS=Homo sapiens GN=RIC8A PE=1 SV=3	531	43.31	42.18	1.695	2	47	18	1	3	3	1	4.879999999999999e-246	2	2	Q9NPQ8|Q9NPQ8-4	RIC8A	Q9NPQ8	1038609.56756	75585.574335	74117.280024	79287.70651100001	72644.517535	101581.526795	111944.68204300001	128718.49911	111001.57006999999	128294.68168	133036.07971999998	75408.76960125	114081.56931600002	0.597261517465387	124110.77715666666	0.718824181896492	0.0001479484663455	0.0168200613670656	1.61058292700754e-05	0.0008084666683317
PG261570	tr|G3V5M2|G3V5M2_HUMAN Purine nucleoside phosphorylase (Fragment) OS=Homo sapiens GN=PNP PE=1 SV=1	221	69.68	5.43	11.31	1	46	13	12	7	6	5	9.67e-198	1	1	G3V5M2	PNP	G3V5M2	1038206.9348299999	104210.732466	107579.665007	105657.75188	101779.829744	96820.374954	110635.765793	104210.732466	88645.33122000001	107579.665007	110760.207593	104806.99477425	103888.95773766667	-0.01269268528784594	102328.40127333335	-0.03452838391099562	0.803595644060825	0.639740130031847	0.628922694019825	0.427962650473584
PG255593	sp|P82933|RT09_HUMAN 28S ribosomal protein S9; mitochondrial OS=Homo sapiens GN=MRPS9 PE=1 SV=2	396	41.67	41.67	7.071	1	40	14	0	4	4	0	5.89e-214	4	4	P82933	MRPS9	P82933	1036264.7793599999	100982.668585	97413.249678	114670.36886799999	101424.992275	112370.63501200001	103339.366173	98725.792677	96103.690775	104144.917907	106841.83993599999	103622.81985149998	104811.93128733333	0.01646120691489382	102363.48287266666	-0.017640608397700458	0.821250382499164	0.643214915432796	0.825214415563848	0.498179937502734
PG246101	sp|Q9BWJ5|SF3B5_HUMAN Splicing factor 3B subunit 5 OS=Homo sapiens GN=SF3B5 PE=1 SV=1	86	83.72	83.72	0.0	1	15	5	0	1	1	0	6.38e-78	1	1	Q9BWJ5	SF3B5	Q9BWJ5	1035793.91716	105817.806752	103553.17754199999	102555.14307800001	110914.97865500001	96894.777711	101918.272423	109524.726467	101424.992275	100789.772033	103215.30857200001	105710.27650675	102779.258867	-0.040566479394257796	101810.02429333334	-0.054236016258087244	0.48943910522437	0.534078924610783	0.292604022574441	0.266254020631065
PG244265	sp|Q86X76-3|NIT1_HUMAN Isoform 4 of Nitrilase homolog 1 OS=Homo sapiens GN=NIT1	367	13.35	13.35	0.0	4	12	5	0	2	2	0	1.08e-60	2	2	Q86X76|Q86X76-2|Q86X76-3|Q86X76-4	NIT1	Q86X76-3	1035403.7678	98725.792677	99941.631192	101667.58275500001	106692.734365	109051.752789	97826.029612	104435.450675	109524.726467	102064.129862	104788.383392	101756.93524725	103771.077692	0.028277277648481328	105459.079907	0.05155619011357353	0.630395665682524	0.587568435570014	0.341966962173692	0.293098075237203
PG256115	tr|A0A0U1RQQ9|A0A0U1RQQ9_HUMAN SCY1-like protein 2 OS=Homo sapiens GN=SCYL2 PE=1 SV=1	933	11.36	11.36	0.0	2	25	8	0	2	2	0	6.12e-119	2	2	Q6P3W7|A0A0U1RQQ9	SCYL2	A0A0U1RQQ9	1033387.49357	101918.272423	107503.84569900001	117652.16295900001	98143.59199900001	97826.029612	106431.518433	106948.63935700001	101307.1065	102247.718167	98230.962544	106304.46827	103735.39580066667	-0.03529399504156709	100595.26240366667	-0.07963987647041708	0.663395642144799	0.596591414836327	0.302940429023397	0.272294981351696
PG249533	sp|P46736|BRCC3_HUMAN Lys-63-specific deubiquitinase BRCC36 OS=Homo sapiens GN=BRCC3 PE=1 SV=2	316	26.27	26.27	5.38	3	16	6	0	3	3	0	6.0199999999999996e-92	3	3	P46736|P46736-2|P46736-3	BRCC3	P46736	1032639.82885	108456.224905	87410.237167	93707.104631	131732.99753999998	100982.668585	108611.500468	101424.992275	119160.13244	93487.57099000001	88548.61923899999	105326.64106075	103673.053776	-0.02282943004099939	100398.774223	-0.06912873883362974	0.968822603094385	0.679691795520669	0.705319337642039	0.456716110845831
PG242543	sp|P52294|IMA5_HUMAN Importin subunit alpha-5 OS=Homo sapiens GN=KPNA1 PE=1 SV=3	538	22.3	12.08	3.717	1	41	14	8	9	7	5	3.73e-185	2	2	P52294	KPNA1	P52294	1030918.12417	108360.51605199999	108906.19170699999	106692.734365	112370.63501200001	97413.249678	89446.67790699999	109671.592441	104788.383392	96894.777711	99538.304541	109082.51928400001	98843.84000866667	-0.1421969606168435	100407.15521466667	-0.11955784281395505	0.0775965690917511	0.260650466887808	0.0403992264894977	0.0698654314081033
PG255528	sp|Q8WVD3|RN138_HUMAN E3 ubiquitin-protein ligase RNF138 OS=Homo sapiens GN=RNF138 PE=1 SV=1	245	7.347	7.347	0.0	1	5	2	0	1	1	0	2.11e-28	1	1	Q8WVD3	RNF138	Q8WVD3	1028886.0046800001	87137.957112	110474.181007	106328.091282	111336.89261399998	85661.47591499999	96958.192281	99264.896416	96004.29403800001	87495.17445199999	143024.36608	103819.28050375	93961.52153733333	-0.1439324141070123	108841.27819	0.06815140965148772	0.204881485400188	0.374480698197829	0.82008274976263	0.497220983056933
PG252746	sp|P23434|GCSH_HUMAN Glycine cleavage system H protein; mitochondrial OS=Homo sapiens GN=GCSH PE=1 SV=2	173	17.34	17.34	0.0	1	6	2	0	1	1	0	4.5e-31	1	1	P23434	GCSH	P23434	1027940.45605	92089.251418	98143.59199900001	96004.29403800001	119019.89092899999	93581.318886	76766.062774	119080.341323	105073.99978400001	111137.514989	109524.726467	101314.257096	96475.90766099999	-0.0705965896081594	108578.74708	0.09990453476104523	0.591620423900274	0.573308277705173	0.27576900354963	0.256043557390557
PG251125	sp|Q8WYP5-2|ELYS_HUMAN Isoform 2 of Protein ELYS OS=Homo sapiens GN=AHCTF1	2301	21.12	21.12	3.998	3	150	42	0	5	5	0	0.0	5	5	Q8WYP5|Q8WYP5-2|Q8WYP5-3	AHCTF1	Q8WYP5-2	1027651.5532600001	107333.61036	110914.97865500001	100870.30398	74920.649201	103339.366173	113457.036342	107503.84569900001	117749.067515	87266.004196	105599.41730200002	98509.885549	108100.08273800001	0.13402721469334652	103538.16300433334	0.07182221434809782	0.302161579235774	0.439693528375014	0.637867929664981	0.431595892713123
PG247450	sp|Q6IBS0|TWF2_HUMAN Twinfilin-2 OS=Homo sapiens GN=TWF2 PE=1 SV=2	349	60.17	58.17	20.34	1	64	19	1	5	5	0	1.5200000000000001e-276	5	5	Q6IBS0	TWF2	Q6IBS0	1026994.6045499999	104876.844521	106692.734365	97531.898145	107150.01963800001	96103.690775	103461.16312499999	105073.99978400001	97703.478347	105432.65013299999	103339.366173	104062.87416725	101546.28456133332	-0.0353180051550229	102158.49821766665	-0.02664623757867156	0.546462199549774	0.556091564537963	0.64643027099068	0.434416566771895
PG255748	sp|Q9NVU7|SDA1_HUMAN Protein SDA1 homolog OS=Homo sapiens GN=SDAD1 PE=1 SV=3	687	19.94	19.94	6.841	1	155	17	0	2	2	0	1.32e-240	2	2	Q9NVU7	SDAD1	Q9NVU7	1026061.47435	109937.049951	90818.302764	105357.93416599999	88268.28446600001	104210.732466	102247.718167	103339.366173	108906.19170699999	107503.84569900001	105210.29710300002	98595.39283674999	103265.93893533334	0.06677233747287581	107206.7781696667	0.12080398428733935	0.41908176951766	0.503823704567887	0.182226821069057	0.19492344882473
PG262400	tr|A0A0A0MRE3|A0A0A0MRE3_HUMAN Nesprin-2 OS=Homo sapiens GN=SYNE2 PE=1 SV=1	6824	10.96	5.92	1.099	2	125	60	26	7	7	1	0.0	6	6	A0A0A0MRE3|G3V5X4	SYNE2	A0A0A0MRE3	1025364.6058700001	101307.1065	95837.435904	93581.318886	85661.47591499999	110914.97865500001	102152.336862	100982.668585	109051.752789	109937.049951	110341.49780600001	94096.83430125	104683.328034	0.15381360327437588	109776.76684866667	0.2223546624079926	0.0567883172873967	0.234599822395023	0.0084042076581784	0.0251146520738088
PG251143	tr|A0A0A0MSI8|A0A0A0MSI8_HUMAN Exocyst complex component 5 OS=Homo sapiens GN=EXOC5 PE=1 SV=1	711	22.64	22.64	2.672	2	32	16	0	3	3	0	1.2e-215	3	3	O00471|A0A0A0MSI8	EXOC5	A0A0A0MSI8	1025205.4347399999	103339.366173	99008.204808	101142.65006	106948.63935700001	96958.192281	111336.89261399998	91017.701626	99264.896416	96820.374954	116231.956871	102609.7150995	99770.92884033332	-0.040475921163287194	104105.742747	0.020882321748758904	0.561392444672005	0.562985188063231	0.825715113385411	0.498284744799876
PG257731	tr|Q5TEC6|Q5TEC6_HUMAN Histone H3 OS=Homo sapiens GN=HIST2H3PS2 PE=1 SV=1	136	62.5	22.06	24.26	1	531	14	12	24	10	9	1.4599999999999998e-170	1	1	Q5TEC6	HIST2H3PS2	Q5TEC6	1023836.5676699999	64178.922141999996	63984.796207	64086.888031	57589.479498	115495.144	133383.76162	133522.29262000002	126364.72909	114825.317753	119019.89092899999	62460.0214695	127467.06608000002	1.0291195728646232	120069.97925733333	0.9428705129738996	1.27728801766433e-06	0.0003630328750815	6.73991663511697e-07	0.0001094817012132
PG248874	tr|F5H211|F5H211_HUMAN Ataxin-3 OS=Homo sapiens GN=ATXN3 PE=1 SV=2	370	24.86	24.86	3.784	8	29	8	0	3	3	0	1.04e-117	3	3	P54252|P54252-2|P54252-4|D3VVH9|A0A087X1A8|G3V3R7|A0A087WXY4|F5H211	ATXN3	F5H211	1023607.5959999999	102064.129862	102064.129862	102436.772775	106431.518433	100789.772033	95111.592584	116347.87543599999	95634.191192	93817.08718900001	108456.224905	103249.13773300001	104083.08001766667	0.01160582662784841	99302.50109533333	-0.05622777333153536	0.929616677248719	0.669664889778329	0.370221996187782	0.308400177350872
PG242819	sp|Q15058|KIF14_HUMAN Kinesin-like protein KIF14 OS=Homo sapiens GN=KIF14 PE=1 SV=1	1648	12.68	12.68	1.335	1	30	21	0	3	3	0	9.55e-256	2	2	Q15058	KIF14	Q15058	1023170.3419600001	108170.591446	96686.938004	93344.344419	109157.609222	106431.518433	106841.83993599999	93707.104631	115215.68650799998	101779.829744	92420.50394200001	101839.87077275	102326.821	0.006881847416140031	103138.673398	0.01828290069256062	0.926653025042022	0.668973400918007	0.870032698456772	0.512452745723882
PG244242	sp|O43678|NDUA2_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Homo sapiens GN=NDUFA2 PE=1 SV=3	99	39.39	39.39	0.0	1	6	3	0	2	2	0	1.67e-34	2	2	O43678	NDUFA2	O43678	1022429.81105	100789.772033	95426.95407499999	113710.5712	110216.97432899999	95523.772975	105929.289818	105357.93416599999	97413.249678	96502.142995	104144.917907	105036.06790924999	102270.33231966668	-0.03849712091807659	99353.43686	-0.0802430346312515	0.644259946305407	0.590579117845425	0.322164624900774	0.282003015641377
PG258877	tr|R4GMX3|R4GMX3_HUMAN COMMD3-BMI1 readthrough OS=Homo sapiens GN=COMMD3-BMI1 PE=4 SV=1	469	21.54	21.54	0.0	1	17	9	0	1	1	0	1.44e-118	1	1	R4GMX3	COMMD3-BMI1	R4GMX3	1021865.42858	102555.14307800001	88960.999788	109937.049951	117112.591723	107928.458486	92089.251418	101307.1065	99538.304541	102880.369744	100184.521969	104641.44613499999	100441.605468	-0.05909738991836734	100867.73208466667	-0.05298965857971353	0.608366471624436	0.579654397370836	0.634735933993106	0.430459522118071
PG250158	sp|O75419-3|CDC45_HUMAN Isoform 3 of Cell division control protein 45 homolog OS=Homo sapiens GN=CDC45	598	27.76	27.76	1.839	3	25	13	0	5	4	0	9.400000000000001e-181	5	4	O75419|O75419-2|O75419-3	CDC45	O75419-3	1017036.1174699999	105929.289818	106328.091282	99008.204808	114549.339524	102436.772775	110474.181007	100362.122645	111850.751723	81740.527015	87749.603007	106453.731358	104424.358809	-0.02776823420549851	93780.293915	-0.18286981353342216	0.682243721488259	0.601878254746987	0.119421087863582	0.145229373724709
PG246472	sp|P68366|TBA4A_HUMAN Tubulin alpha-4A chain OS=Homo sapiens GN=TUBA4A PE=1 SV=1	448	66.52	5.357	21.21	2	890	27	25	74	22	20	0.0	2	2	P68366|P68366-2	TUBA4A	P68366	1016602.0306200001	99809.718512	93344.344419	96364.50416	107746.273905	92925.71090600001	99008.204808	107150.01963800001	108771.713108	99713.048511	108170.591446	99316.21024900001	99694.64511733333	0.005486803872201077	105551.78435500001	0.0878498509844108	0.944362803683938	0.672428372738384	0.21245339129824	0.215749320965605
PG249349	sp|Q6P1N0|C2D1A_HUMAN Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens GN=CC2D1A PE=1 SV=1	951	18.61	18.61	2.524	2	42	14	0	2	2	0	2.7999999999999997e-187	2	2	Q6P1N0|Q6P1N0-2	CC2D1A	Q6P1N0	1015801.35965	96364.50416	87345.48685399999	99264.896416	83406.02786100001	131894.78886	117387.09350700001	94722.919247	86159.904556	110216.97432899999	104588.203394	91595.22882275001	114668.26720466667	0.3241218457687344	100321.69409299998	0.1312892599878085	0.0316941200135477	0.187586554779665	0.250520348324801	0.240157562612915
PG246278	sp|Q7Z422|SZRD1_HUMAN SUZ domain-containing protein 1 OS=Homo sapiens GN=SZRD1 PE=1 SV=1	152	68.42	68.42	21.71	3	41	9	0	2	2	0	3.3e-111	2	2	Q7Z422|Q7Z422-4|Q7Z422-5	SZRD1	Q7Z422	1015540.5119700001	99941.631192	104144.917907	100049.870555	92605.449864	88960.999788	102666.34779300001	112842.18442599999	100982.668585	100982.668585	109157.609222	99185.46737949998	101489.84400233334	0.03313470740562922	103707.64879733334	0.06432164378893253	0.756934071475762	0.625944228350457	0.304780865964969	0.273308725834298
PG247795	sp|P42768|WASP_HUMAN Wiskott-Aldrich syndrome protein OS=Homo sapiens GN=WAS PE=1 SV=4	502	28.69	28.69	2.39	1	39	11	0	3	2	0	5.8e-155	3	2	P42768	WAS	P42768	1015279.7009599999	98230.962544	104066.579002	98143.59199900001	93707.104631	95837.435904	91017.701626	101142.65006	104144.917907	112842.18442599999	110474.181007	98537.05954399999	95999.26253	-0.03764309762181882	109153.76111333333	0.14762351638466104	0.526665670410974	0.547152678974428	0.0303545438840138	0.0581061791562986
PG253947	sp|Q9HC36|MRM3_HUMAN rRNA methyltransferase 3; mitochondrial OS=Homo sapiens GN=MRM3 PE=1 SV=2	420	27.62	27.62	2.381	1	18	10	0	2	2	0	2.8e-128	2	2	Q9HC36	MRM3	Q9HC36	1014379.8625199998	105210.29710300002	101424.992275	91778.261007	101307.1065	106328.091282	108456.224905	96958.192281	117310.223669	94340.679651	92089.251418	99930.16422125	103914.16948933333	0.05640025940916693	101246.718246	0.01888301533650543	0.41695464856069	0.502789679567311	0.903480134600023	0.522009691592774
PG252903	sp|Q9H4A6|GOLP3_HUMAN Golgi phosphoprotein 3 OS=Homo sapiens GN=GOLPH3 PE=1 SV=1	298	32.89	23.15	0.0	1	26	7	2	2	2	0	4.4100000000000004e-105	2	2	Q9H4A6	GOLPH3	Q9H4A6	1011895.0651099999	97531.898145	105432.65013299999	104144.917907	100789.772033	97926.311856	93954.81326699999	105210.29710300002	98563.645386	96958.192281	111137.514989	101974.8095545	99030.47407533333	-0.042268361961607076	102219.78421866667	0.00346163819686007	0.46378124576222	0.52467068759998	0.982744444020092	0.543869987990109
PG253165	sp|Q9Y5Z4|HEBP2_HUMAN Heme-binding protein 2 OS=Homo sapiens GN=HEBP2 PE=1 SV=1	205	24.88	24.88	0.0	1	12	5	0	1	1	0	1.54e-64	1	1	Q9Y5Z4	HEBP2	Q9Y5Z4	1010144.49806	95634.191192	89672.189888	90263.793534	116110.181813	104788.383392	84417.632283	103755.59547500001	103553.17754199999	110474.181007	105432.65013299999	97920.08910675	97653.87038333334	-0.003927646301013924	106486.66956066666	0.12099606326618013	0.98183606457303	0.682446236144626	0.217932517046829	0.219004242970879
PG266326	tr|H7BZJ3|H7BZJ3_HUMAN Protein disulfide-isomerase A3 (Fragment) OS=Homo sapiens GN=PDIA3 PE=1 SV=1	123	58.54	11.38	24.39	1	53	9	8	13	9	8	6.51e-145	2	1	H7BZJ3	PDIA3	H7BZJ3	1010039.9419450001	209851.91324999998	190948.05644000001	184894.53159	150896.58956	123124.06636899998	82822.85535200001	90577.820297	26166.765413	27578.467512000003	3336.5632510000005	184147.77271	98841.58067266666	-0.8976739602535987	19027.265392	-3.2747238109912673	0.0006188479993711	0.0390866630171258	0.0008214886968388	0.0068682759577883
PG253797	sp|Q96G25-2|MED8_HUMAN Isoform 2 of Mediator of RNA polymerase II transcription subunit 8 OS=Homo sapiens GN=MED8	301	29.9	29.9	0.0	2	16	7	0	1	1	0	3.07e-89	1	1	Q96G25|Q96G25-2	MED8	Q96G25-2	1010009.7236899999	96214.626712	104788.383392	105599.41730200002	102555.14307800001	102247.718167	88268.28446600001	100870.30398	102880.369744	101667.58275500001	103031.978337	102289.39262099999	97128.768871	-0.0746859654335547	102526.643612	0.003342325997007343	0.288052642909128	0.432949709423566	0.934033240276713	0.531958888561871
PG243901	sp|P15531-2|NDKA_HUMAN Isoform 2 of Nucleoside diphosphate kinase A OS=Homo sapiens GN=NME1	177	60.45	7.91	19.77	2	117	14	13	19	10	9	1.96e-216	1	1	P15531|P15531-2	NME1	P15531-2	1009091.88363	101581.526795	108360.51605199999	103031.978337	96820.374954	106692.734365	91393.99686099999	88715.342852	95426.95407499999	117387.09350700001	99008.204808	102448.5990345	95600.69135933334	-0.09980729934655488	103940.75079666666	0.020861129296966572	0.212865955299637	0.382993839846708	0.84918076333487	0.506729568352341
PG253063	sp|Q969Y2-2|GTPB3_HUMAN Isoform 2 of tRNA modification GTPase GTPBP3; mitochondrial OS=Homo sapiens GN=GTPBP3	524	23.28	23.28	4.008	4	16	9	0	3	3	0	1.0399999999999999e-140	3	3	Q969Y2|Q969Y2-2|Q969Y2-3|Q969Y2-4	GTPBP3	Q969Y2-2	1006916.05784	102666.34779300001	104294.677794	100362.122645	109241.470773	92290.057389	98143.59199900001	106431.518433	100362.122645	96103.690775	99713.048511	104141.15475125	98955.05594033335	-0.0736949826861288	98726.28731033334	-0.07703412951629186	0.256572092339913	0.414302346881806	0.159900538572152	0.179042053850139
PG264383	tr|A0A0U1RQK7|A0A0U1RQK7_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens GN=EIF4G3 PE=1 SV=1	1774	21.59	17.76	2.424	1	82	35	7	8	8	3	0.0	5	5	A0A0U1RQK7	EIF4G3	A0A0U1RQK7	1006050.21851	97180.587616	100870.30398	104435.450675	98230.962544	102152.336862	98725.792677	94169.95254	104294.677794	103031.978337	101424.992275	100179.32620375001	98349.36069299998	-0.026597233717993135	102917.21613533334	0.0388995251397433	0.606788628859212	0.578733052691597	0.423958227010166	0.336639522142797
PG256644	sp|Q96PU4|UHRF2_HUMAN E3 ubiquitin-protein ligase UHRF2 OS=Homo sapiens GN=UHRF2 PE=1 SV=1	802	14.09	12.84	1.87	1	27	10	1	4	4	0	2.3800000000000003e-132	4	4	Q96PU4	UHRF2	Q96PU4	1005032.64643	99144.745688	101667.58275500001	107928.458486	81462.37471	106841.83993599999	109051.752789	99008.204808	105657.75188	94169.95254	101307.1065	97550.79040975	104967.26584433333	0.10571402451889628	100378.27030666666	0.04122152376593097	0.289543023327317	0.434139438978191	0.64911991343628	0.43519524031834
