HIV-1_GeneID,HIV-1_Prot_Acc,HIV-1_Prot_Name,Keyword,Human_GeneId,Human_GeneSymbol,Human_Prot_Acc,Human_Prot_Name,PMID(s),Modified_Date,Interaction_Desc
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","71","ACTG1","NP_001605.1","actin, cytoplasmic 2","17360745, 17504171","2016-07-28 14:33","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","72","ACTG2","NP_001606.1","actin, gamma-enteric smooth muscle isoform 1 precursor","17360745, 17504171","2016-07-28 14:33","Treatment of cells with actin-depolymerizing agents or tubulin polymerization inhibitors largely reduces the percentage of cells with capped HIV-1 Gag and Env, indicating an intact actin and tubulin cytoskeleton is required for efficient assembly of HIV-1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","2530","FUT8","NP_004471.4","alpha-(1,6)-fucosyltransferase isoform b","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with fucosyltransferase 8 (alpha (1,6) fucosyltransferase) (FUT8) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5265","SERPINA1","NP_000286.3","alpha-1-antitrypsin precursor","8227051, 12621451, 12878320, 17258834","2016-07-28 14:31","Alpha1-Antitrypsin (alpha(1)AT) is cleaved by serine proteases, causing a conformational change in alpha(1)AT that sequesters HIV-1 protease, blocks both gp160 and p55 processing, and is a powerful inhibitor of HIV replication "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","351","APP","NP_000475.1","amyloid beta A4 protein isoform a precursor","22190034, ","2016-07-28 14:34","HIV-1 Env is identified to have a physical interaction with amyloid beta (A4) precursor protein (APP) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","8907","AP1M1","NP_115882.1","AP-1 complex subunit mu-1 isoform 2","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with adaptor-related protein complex 1, mu 1 subunit (AP1M1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","8907","AP1M1","NP_115882.1","AP-1 complex subunit mu-1 isoform 2","9400603, ","2016-07-28 14:32","Two tyrosine-based endocytic signals (residues 704-710 and 760-766) in the cytosolic tail (gp41) of the HIV-1 envelope glycoprotein (Env) complex interact with members of the adaptor medium chain family, AP-1 mu1, AP-2 mu2 and AP-3 mu3A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10947","AP3M2","NP_006794.1","AP-3 complex subunit mu-2","9400603, ","2016-07-28 14:32","Two tyrosine-based endocytic signals (residues 704-710 and 760-766) in the cytosolic tail (gp41) of the HIV-1 envelope glycoprotein (Env) complex interact with members of the adaptor medium chain family, AP-1 mu1, AP-2 mu2 and AP-3 mu3A "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","598","BCL2L1","NP_612815.1","bcl-2-like protein 1 isoform Bcl-X(L)","11739707, ","2016-07-28 14:32","Treatment of CD4+ cells with HIV-1 gp160 causes intracellular calcium increase followed by the release of cytochrome c from mitochondria; association of BAD with Bcl-xL is observed, and a portion of BAD is dephosphorylated after gp160 induction "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1234","CCR5","NP_000570.1","C-C chemokine receptor type 5","23606583, ","2016-07-28 14:34","Interaction of the trimeric gp140 with CCR5 coreceptor triggers dendritic cells (DCs) to migrate between intestinal epithelial cells to sample virions and transfer infection to target cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1047","CLGN","NP_004353.1","calmegin precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with calmegin (CLGN) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","821","CANX","NP_001737.1","calnexin precursor","22190034, 25170080","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with calnexin (CANX) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","821","CANX","NP_001737.1","calnexin precursor","25170080, ","2016-07-28 14:34","HIV-1 Nef enhances interaction of calnexin with HIV-1 gp160, but inhibits physical interaction between calnexin and ABCA1 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","811","CALR","NP_004334.1","calreticulin precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with calreticulin (CALR) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1509","CTSD","NP_001900.1","cathepsin D preproprotein","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with cathepsin D (CTSD) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","54982","CLN6","NP_060352.1","ceroid-lipofuscinosis neuronal protein 6","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with ceroid-lipofuscinosis, neuronal 6, late infantile, variant (CLN6) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10036","CHAF1A","NP_005474.2","chromatin assembly factor 1 subunit A","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with chromatin assembly factor 1, subunit A (CHAF1A; CAF1B) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1380","CR2","NP_001006659.1","complement receptor type 2 isoform 1 precursor","15603708, 21161615","2016-07-28 14:32","The activation of mitogen-activated protein kinases (MAPKs, including ERK, JNK, and p38MAPK) is induced by incubation of HIV-1 gp160 with CD4+complement receptor type 2 (CR2)+ cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1471","CST3","NP_001275543.1","cystatin-C precursor","26112843, ","2016-07-28 14:34","HIV-1 gp160 interacts with CST3 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1327","COX4I1","NP_001852.1","cytochrome c oxidase subunit 4 isoform 1, mitochondrial isoform 1 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with cytochrome c oxidase subunit IV isoform 1 (COX4I1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10970","CKAP4","NP_006816.2","cytoskeleton-associated protein 4","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with cytoskeleton-associated protein 4 (CKAP4) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1718","DHCR24","NP_055577.1","delta(24)-sterol reductase precursor","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with 24-dehydrocholesterol reductase (DHCR24) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1825","DSC3","NP_001932.2","desmocollin-3 isoform Dsc3a preproprotein","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with desmocollin 3 (DSC3) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","11073","TOPBP1","NP_008958.2","DNA topoisomerase 2-binding protein 1","19023333, 19177012","2016-07-28 14:33","Interactions between tumor suppressor protein PML, TopBP1 and ATM exhibit in HIV-1 Env-elicited syncytia "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","51726","DNAJB11","NP_057390.1","dnaJ homolog subfamily B member 11 precursor","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with DnaJ (Hsp40) homolog, subfamily B, member 11 (DNAJB11) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","1627","DBN1","NP_004386.2","drebrin isoform a","23926103, ","2016-07-28 14:34","Drebrin interacts and co-localizes with CD4 and CXCR4 during HIV-1 infection of CD4+ T cells in an Env-dependent manner "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","6048","RNF5","NP_008844.1","E3 ubiquitin-protein ligase RNF5","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with ring finger protein 5, E3 ubiquitin protein ligase (RNF5) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","27248","ERLEC1","NP_056516.2","endoplasmic reticulum lectin 1 isoform 1 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with endoplasmic reticulum lectin 1 (ERLEC1; XTP3B) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","51290","ERGIC2","NP_057654.2","endoplasmic reticulum-Golgi intermediate compartment protein 2","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with ERGIC and golgi 2 (ERGIC2) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","51614","ERGIC3","NP_057050.1","endoplasmic reticulum-Golgi intermediate compartment protein 3 isoform b","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with ERGIC and golgi 3 (ERGIC3) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10211","FLOT1","NP_005794.1","flotillin-1 isoform 1","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with flotillin 1 (FLOT1) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10211","FLOT1","NP_005794.1","flotillin-1 isoform 1","23861967, ","2016-07-28 14:33","Immunoblot of sucrose fractions to lipid raft marker Flotillin-1 and non-lipid raft marker TfR shows that HIV-1 Gag and Env interact with both Flotillin-1 and TfR in cells "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","5589","PRKCSH","NP_002734.2","glucosidase 2 subunit beta isoform 1 precursor","22190034, ","2016-07-28 14:34","HIV-1 gp160 is identified to have a physical interaction with protein kinase C substrate 80K-H (PRKCSH) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","64746","ACBD3","NP_073572.2","Golgi resident protein GCP60","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with acyl-CoA binding domain containing 3 (ACBD3) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","10808","HSPH1","NP_006635.2","heat shock protein 105 kDa isoform 1","22190034, ","2016-07-28 14:33","HIV-1 gp160 is identified to have a physical interaction with heat shock 105kDa/110kDa protein 1 (HSPH1; HSP105) in human HEK293 and/or Jurkat cell lines by using affinity tagging and purification mass spectrometry analyses "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","3105","HLA-A","NP_002107.3","HLA class I histocompatibility antigen, A-1 alpha chain precursor","1316930, 10799863, 20200278","2016-07-28 14:32","HIV-1 gp160-derived peptide p18 presented by H-2Dd class I major histocompatibility complex molecules is processed by angiotensin-1 converting enzyme (ACE) prior to T cell stimulation by the peptide p18 "
"155971","NP_057856.1","Envelope surface glycoprotein gp160, precursor","interacts with","3133","HLA-E","NP_005507.3","HLA class I histocompatibility antigen, alpha chain E precursor","1316930, 10799863","2016-07-28 14:33","HIV-1 gp160-derived peptide p18 presented by H-2Dd class I major histocompatibility complex molecules is processed by angiotensin-1 converting enzyme (ACE) prior to T cell stimulation by the peptide p18 "
